,name,description,id
1215,Saks Fifth Avenue Men's COLLECTION BY MAGNANNI Leather Buckle Belt - Ocean - Size 34,ONLY AT SAKS From the Magnanni Collection Smooth surface belt finished with polished buckle Antiqued calf leather Imported. Mens Pvt Brands - Sfamc Accessories > Saks Fifth Avenue > Barneys. Saks Fifth Avenue. Color: Ocean. Size: 34.,93
1216,daisy crystal belt,Red calf leather daisy crystal belt from Dolce & Gabbana featuring a gold-tone buckle and a white and yellow daisy crystal embellishment.,93
1217,Corset Belt,Black calf leather Corset Belt from Chalayan.,93
1218,River Island black belt,Belt by River Island Secure your style Adjustable length Pin-buckle fastening Single keeper D-ring detail Belt fits true to size Please buy in your normal trouser size,93
1219,Saks Fifth Avenue Men's COLLECTION Alligator Belt - Brown - Size 34,"ONLY AT SAKS. Sleek alligator belt with Italian glove leather lining and a nickel-finished brass buckle. About 1录"" wide Print varies Made in USA. Mens Pvt Brands - Sfamc Accessories > Saks Fifth Avenue > Barneys. Saks Fifth Avenue. Color: Brown. Size: 34.",93
1220,Ermenegildo Zegna Men's Tailored Leather Belt - Black - Size 34,This essential accessory in smooth calfskin has stitched edges and a tapered tip. Silvertone buckle Leather keeper Made in Italy. Men Accessories - Belts > Saks Fifth Avenue > Barneys. Ermenegildo Zegna. Color: Black. Size: 34.,93
1221,bear buckle belt,"DSQUARED2's AW17 collection was inspired by hiking attire and the Canadian winter, with the Caten twins taking their quirky styling out to the slopes for what they refer to as 'glamourous mountaineering'. Expertly crafted from black leather in Italy, this luxurious belt from DSQUARED2 features a metallic engraved logo buckle with a grizzly mountain bear plaque and an adjustable fit.",93
1222,Ralph Lauren Woven Stretch Belt in Natural/Lauren Tan - Size S,This belt is crafted with a stretch-infused woven strap to ensure the perfect fit. Faux-leather trim embossed with Lauren's signature logo completes the look.,93
1223,Jack & Jones woven belt with buckle in navy,Belt by Jack & Jones Secure your style Woven design Real-leather trims Adjustable length Pin-buckle fastening Single keeper Belt fits true to size Please buy in your normal trouser size,93
1224,Sutor Mantellassi Men's Carter Suede Belt - Night,"Adjustable suede belt with square belt keeper. Silvertone buckle Leather Made in Italy SIZE Width, about 1.5"". Men Accessories - Belts > Saks Fifth Avenue > Barneys. Sutor Mantellassi. Color: Night.",93
1225,Ralph Lauren Brass-Buckle Leather Belt in Papaya - Size 36,Inspired by a classic dog collar brass hardware injects this Italian leather belt with a dose of rugged style.,93
1226,Ralph Lauren Medium Cotton Rope Belt in Natural - Size S,"This nautical-inspired belt is finished with faux-leather trim and ""LRL""-engraved hardware for signature Lauren style.",93
1227,Ralph Lauren Engine-Turned Leather Belt in Dark Brown - Size 42,An Art Deco-inspired rectangular buckle makes this Italian vegetable-tanned leather belt a distinctive addition to dressed-up looks.,93
1228,Ermenegildo Zegna Men's Reversible Belt - Black - Size 32,"Smooth leather belt with brushed silvertone buckle and keeper loop Width, about 1.5"" Leather Made in Italy. Men Accessories - Belts > Saks Fifth Avenue > Barneys. Ermenegildo Zegna. Color: Black. Size: 32.",93
1229,Ralph Lauren Suede Roller-Buckle Belt in Porcini - Size 36,Made in Italy this belt features a supple calf-suede exterior and a smooth vachetta leather lining. This essential style is finished with a polished brass roller buckle.,93
1230,Ralph Lauren Pony Plaque Leather Belt in Brown - Size 32,Add a dose of iconic Polo style to casual looks with this vachetta leather belt which is finished with our signature antiqued metal buckle.,93
1231,Ralph Lauren Skinny Leather O-Ring Belt in Cuoio - Size M,"Crafted from full-grain calfskin this skinny belt features ""Polo""-engraved O-ring buckles and is accented with contrast stitching.",93
1232,Ralph Lauren Vachetta Leather Stirrup Belt in Black - Size L,Crafted from Italian vachetta leather this slender equestrian-inspired belt is finished with a solid brass buckle.,93
1233,Salvatore Ferragamo Men's Reversible Oversized Gancini Buckle Belt - Black Brown - Size 32,"Bold double-Gancio hardware takes center stage on an Italian-made leather belt that reverses for versatile style. Reverses to brown Shiny silvertone hardware Leather Made in Italy SIZE Width, about 1.5"". Men Accessories - Belts > Salvatore Ferragamo > Saks Fifth Avenue > Barneys. Salvatore Ferragamo. Color: Black Brown. Size: 32.",93
1234,Ralph Lauren Alligator Belt in Black - Size 38,"This sleek belt is made in Italy from refined alligator and secures with a polished ""Ralph Lauren""-engraved roller buckle.",93
1235,Ralph Lauren Hand-Braided Leather Belt in Tan - Size 38,Made in Italy from vegetable-tanned cowhide. Roughout leather is oiled and braided by hand. Finished with a corroded brass buckle.,93
1236,double buckle belt,Black and gold toned leather double buckle belt from B-Low The Belt.,93
1237,logo belt,"Introducing the logo belt for the rebellious and provocative. Franco Moschino declared that he was not a fashion designer and his early collections poked fun at the very industry that made him successful, with loud slogans including 'waist of money' and 'ready to wear?' and ironic references to the iconic Chanel jacket. This logo belt from Moschino is crafted from black leather and features a silver-tone buckle and a signature double question mark motif.",93
1238,Ralph Lauren Vachetta Leather Belt in Black - Size M,Cut from smooth vachetta leather this timeless belt is designed with a polished rectangular buckle that's engraved at the front with our signature logo.,93
1239,Saks Fifth Avenue Men's COLLECTION Leather Belt - Brown - Size 46,"ONLY AT SAKS. Rich Italian kipskin leather with a polished nickel buckle. About 1录"" wide Made in USA. Mens Pvt Brands - Sfamc Accessories > Saks Fifth Avenue > Barneys. Saks Fifth Avenue. Color: Brown. Size: 46.",93
1240,Bally Men's Astor Reversible Leather Belt - Black,"Reversible leather belt is versatile and sleek. Silvertone hardware Leather Made in Italy SIZE Cut to size Width, 1.3"" (35mm). Men Accessories - Belts > Saks Fifth Avenue > Barneys. Bally. Color: Black.",93
1241,Saks Fifth Avenue Men's COLLECTION Woven Stretch Leather Belt - Navy - Size 38,ONLY AT SAKS. Woven leather belt embodies an artisanal spirit. Leather Spot clean Made in USA. Mens Pvt Brands - Sfamc Accessories > Saks Fifth Avenue > Barneys. Saks Fifth Avenue. Color: Navy. Size: 38.,93
1242,Versace Women's Virtus Buckle Leather Belt - Black - Size 75 (XS),"Elevated with a baroque-engraved logo hardware, this leather belt is the definition of understated opulence. Thread through logo bar closure Goldtone hardware Leather Made in Italy SIZE Width, 1.18"". Soft Accessorie - Belts > Saks Fifth Avenue > Barneys. Versace. Color: Black. Size: 75 (XS).",93
1243,buckled belt,Black and gold toned leather buckled belt from B-Low The Belt.,93
1244,Leather belt with double G buckle,"Calfskin leather belt heat-stamped to achieve a boar effect, giving it a textured appearance. Finished with our signature double G buckle. Brown leather. Brass hardware. Double G buckle. 4cm width. Made in Italy. Gucci belts are in Italian sizes, please refer to the belt size guide before placing an order.",93
1245,large belt,Nude canvas large belt from monse.,93
1246,Prada Women's Square Prada Logo Leather Belt - Caramel - Size 70 (XS),"A textured leather belt finished with a logo buckle. Goldtone hardware Leather Made in Italy SIZE Width, about 3"". Soft Accessorie - Belts > Prada > Saks Fifth Avenue > Barneys. Prada. Color: Caramel. Size: 70 (XS).",93
1247,Gucci Women's GG Buckle Leather Belt - Black - Size 70 (XS),"Width, 2.75"" Leather Adjustable brass GG buckle Made in Italy. Soft Accessorie - Belts > Gucci > Saks Fifth Avenue > Barneys. Gucci. Color: Black. Size: 70 (XS).",93
1248,Leather belt with Double G buckle,"A thin belt made in smooth leather with Double G buckle. White leather. Antique brass hardware. Double G buckle. Hip or waist belt. 1.5cm width. Made in Italy. Gucci belts are in Italian sizes, please refer to the belt size guide before placing an order.",93
1249,Burberry Men's Clarke Checker Leather Reversible Belt - Navy - Size 95 (38),"A stylish London checker belt made of textured leather with a reversible design. Silvertone brass buckle with embossed logo Leather Polyurethane/polyester/cotton Made in Italy SIZE Width, about 1.5"". Men Accessories - Belts > Burberry > Saks Fifth Avenue > Barneys. Burberry. Color: Navy. Size: 95 (38).",93
1250,Ralph Lauren Leather Stirrup Skinny Belt in Scarlet - Size S,Crafted from supple Italian leather and lined with soft suede this slender equestrian-inspired belt is finished with a solid brass buckle.,93
1251,Web belt with G buckle,"The interlocking G buckle belt with Gucci Web strap in green and red. Green and red Web with black leather trim. Palladium toned hardware. Interlocking G buckle. 4cm width. Made in Italy. Gucci belts are in Italian sizes, please refer to the belt size guide before placing an order. This item is unisex.",93
1252,Gucci Men's Reversible Interlocking G Leather Belt - Black Brown - Size 85 (34),"Can be worn as a hip or waist belt. Sizing will differ based on where the belt is worn, please refer to the size guide to find your size. Black Gucci Signature leather reverses to brown leather Palladium-toned hardware Made in Italy SIZE Width, about 1.5"". Men Accessories - Belts > Gucci > Saks Fifth Avenue > Barneys. Gucci. Color: Black Brown. Size: 85 (34).",93
1253,Salvatore Ferragamo Women's Double Gancini Reversible Leather Belt - Macadamia - Size 100 (Large),"Score leather belt with a polished double Gancini buckle reverses to black. Adjustable and designed to allow cut-to-fit for a custom size Brass buckle Leather Made in Italy SIZE Width, about 1"". Soft Accessorie - Belts > Salvatore Ferragamo > Saks Fifth Avenue > Barneys. Salvatore Ferragamo. Color: Macadamia. Size: 100 (Large).",93
1254,Ralph Lauren Calfskin Belt in Black - Size L,Crafted in Italy from supple calfskin this double-prong belt will complete sophisticated ensembles.,93
1255,Corthay Men's Classic Suede Buckle Belt Strap - Cobalt - Size Small (90),"ONLY AT SAKS. Corthay buckle in a choice of finishes sold separately and fits into a single hole on the strap. Suede Buckle fits into a single hole on the strap Featuring star logo in gold foil Handmade in France Includes giftbox SIZE Width, 1.25"". Men Accessories - Belts > Saks Fifth Avenue > Barneys. Corthay. Color: Cobalt. Size: Small (90).",93
1256,Salvatore Ferragamo Men's Gancini Diamond Dust Buckle Leather Belt - Black - Size 34,"Smooth belt with metal-encased diamond dust buckle in wear-with-all black leather. Diamond dust silvertone buckle Adjustable Leather Made in Italy SIZE Width, about 1.4"". Men Accessories - Belts > Salvatore Ferragamo > Saks Fifth Avenue > Barneys. Salvatore Ferragamo. Color: Black. Size: 34.",93
1257,ASOS DESIGN wide belt in black faux leather with gunmetal buckle,Belt by ASOS For that custom fit Adjustable length Pin-buckle closure Single keeper Belt fits true to size Please buy in your normal trouser size,93
1258,Ralph Lauren Tumbled Leather Belt in Vintage Tan/Brass - Size 32,Made in Italy from waxed full-grain cowhide. Double-prong buckle.,93
1259,Ralph Lauren Alligator Belt in Dark Brown - Size 32,"Textured alligator defines this sleek American-made belt which is complemented by a polished ""Ralph Lauren""-engraved buckle.",93
1260,Givenchy Men's Givenchy Logo Buckle Belt - Black Red - Size 95 (38),"Webbed nylon belt with a utilitarian buckle. Adjustable buckle closure Nylon/polyethylene Made in Italy SIZE 1.25"" Wide. Men Accessories - Belts > Givenchy > Saks Fifth Avenue > Barneys. Givenchy. Color: Black Red. Size: 95 (38).",93
1261,logo buckled belt,Navy cotton and leather logo buckled belt from Y / Project.,93
1262,Gucci Women's GG Leather & Canvas Belt - Brown - Size 75 (XS),"Logo buckle belt with green and red cotton canvas Web with dark brown leather detail Double G buckle closure Antique brass-toned hardware Width, about 1.5"" Made in Italy Please note: Gucci belts are in Italian sizes, please refer to the belt size guide before placing an order. Soft Accessorie - Belts > Gucci > Saks Fifth Avenue > Barneys. Gucci. Color: Brown. Size: 75 (XS).",93
1263,B-Low The Belt Women's Milla Croco-Print Leather Belt - Cognac Gold - Size 70 (XS),"A simple goldtone buckle lends a timeless element to this sleek leather belt embossed with a croco print Goldtone hardware Leather/zinc Clean by a leather specialist Made in Italy SIZE Width, about 1.5. Soft Accessorie - Belts > Saks Fifth Avenue > Barneys. B-Low The Belt. Color: Cognac Gold. Size: 70 (XS).",93
1264,Ralph Lauren Leather-Trimmed Tartan Belt in White/Green/Navy/Yellow - Size 42,Crafted from tartan merino wool and trimmed with full-grain leather this classic belt is finished with antiqued brass hardware.,93
1265,double Gancio reversible belt,"When you can't choose between a navy or a black belt... Salvatore Ferragamo lets you have both thanks to this calf leather double Gancio reversible belt, so you can switch as the day goes by. Never compromise. Featuring an adjustable fit, a signature logo buckle and gold-tone hardware.",93
1266,Gucci Women's GG Horsebit Belt - Black - Size 70 (XS),"Leather belt Goldtone GG horsebit detail Width, about 1"" Leather Made in Italy. Soft Accessorie - Belts > Gucci > Saks Fifth Avenue > Barneys. Gucci. Color: Black. Size: 70 (XS).",93
1267,Ralph Lauren Grosgrain O-Ring Belt in Navy/Royal - Size M,A reimagining of the classic grosgrain belt this spirited accessory features a vibrant striped motif and refined full-grain leather accents.,93
1268,Isabel Marant Women's Tehora Leather Belt - Black - Size 75 (XS),"Slinky silvertone hardware adds cool girl edge to this leather belt. Buckle closure Silvertone hardware Leather Made in Italy SIZE Width, 1.25"". Soft Accessorie - Belts > Saks Fifth Avenue > Barneys. Isabel Marant. Color: Black. Size: 75 (XS).",93
1269,Ralph Lauren RL Suede Belt in Navy - Size 38,"Soft suede adds a luxurious texture to this Italian-made belt which is finished with our signature ""RL"" monogram plaque buckle.",93
1270,ASOS DESIGN belt in black faux leather with silver plate buckle,Belt by ASOS DESIGN Secure your style Adjustable length Stud fastening Belt fits true to size Please buy in your normal trouser size,93
1271,Salvatore Ferragamo Women's Gancini Mediterraneo Buckle Reversible Leather Belt - Taupe - Size 100 (Large),"Polished logo hardware takes center stage on an Italian-made leather belt that reverses to black for versatile style. Adjustable and designed to allow cut-to-fit for a custom size Brass buckle Leather Made in Italy SIZE Width, about 1.4"". Soft Accessorie - Belts > Salvatore Ferragamo > Saks Fifth Avenue > Barneys. Salvatore Ferragamo. Color: Taupe. Size: 100 (Large).",93
